date,demand_kwh_total,demand_imputed_kwh,target_kwh,is_missing_original,is_imputed_day,year,month,weekofyear,dow,is_weekend,is_business_day,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,t_mean_c,t_max_c,t_min_c,rh_mean_pct,precip_mm,sun_hours,sst_c,year_check,month_check,dow_check
2022-06-09,545.778477,545.778477,545.778477,0,0,2022,6,23,3,0,1,,0,0,0,0,22.5,25.6,17.0,95.0,0.0,2.2,20.0,2022,6,3
2022-06-10,591.8195039999999,591.8195039999999,591.8195039999999,0,0,2022,6,23,4,0,1,,0,0,0,0,23.3,26.9,16.6,92.0,0.2,4.0,20.2,2022,6,4
2022-06-11,669.439682,669.439682,669.439682,0,0,2022,6,23,5,1,0,,0,0,0,0,23.6,27.1,18.0,94.0,0.0,2.9,20.0,2022,6,5
2022-06-12,506.324226,506.324226,506.324226,0,0,2022,6,23,6,1,0,,0,0,0,0,22.6,27.5,18.2,91.0,0.0,1.4,20.5,2022,6,6
2022-06-13,554.286177,554.286177,554.286177,0,0,2022,6,24,0,0,1,,0,0,0,0,22.7,26.2,18.1,96.0,0.0,1.1,20.2,2022,6,0
2022-06-14,536.0033139999999,536.0033139999999,536.0033139999999,0,0,2022,6,24,1,0,1,,0,0,0,0,22.6,25.9,17.5,89.0,0.0,0.0,20.5,2022,6,1
2022-06-15,542.716675,542.716675,542.716675,0,0,2022,6,24,2,0,1,,0,0,0,0,22.4,25.8,18.5,93.0,0.0,1.5,19.6,2022,6,2
2022-06-16,508.9035069999999,508.9035069999999,508.9035069999999,0,0,2022,6,24,3,0,1,,0,0,0,0,21.8,25.0,19.0,93.0,0.7,0.7,19.8,2022,6,3
2022-06-17,513.044867,513.044867,513.044867,0,0,2022,6,24,4,0,1,,0,0,0,0,22.4,25.6,19.2,96.0,0.9,3.8,19.6,2022,6,4
2022-06-18,523.2529099999999,523.2529099999999,523.2529099999999,0,0,2022,6,24,5,1,0,,0,0,0,0,22.6,25.4,20.1,94.0,0.4,1.3,19.9,2022,6,5
2022-06-19,457.583978,457.583978,457.583978,0,0,2022,6,24,6,1,0,,0,0,0,0,22.3,25.2,18.8,92.0,0.6,4.0,19.6,2022,6,6
2022-06-20,516.4805670000001,516.4805670000001,516.4805670000001,0,0,2022,6,25,0,0,1,,0,0,0,0,21.8,25.6,18.8,92.0,3.2,9.3,19.6,2022,6,0
2022-06-21,543.74861,543.74861,543.74861,0,0,2022,6,25,1,0,1,,0,0,0,0,21.9,24.6,18.9,93.0,0.3,0.2,19.8,2022,6,1
2022-06-22,563.233746,563.233746,563.233746,0,0,2022,6,25,2,0,1,,0,0,0,0,21.8,24.6,19.1,91.0,0.7,0.3,20.0,2022,6,2
2022-06-23,534.211426,534.211426,534.211426,0,0,2022,6,25,3,0,1,,0,0,0,0,21.4,25.0,18.5,93.0,0.0,0.0,19.6,2022,6,3
2022-06-24,512.584693,512.584693,512.584693,0,0,2022,6,25,4,0,1,,0,0,0,0,21.5,24.8,18.9,91.0,0.4,0.0,19.2,2022,6,4
2022-06-25,530.6612,530.6612,530.6612,0,0,2022,6,25,5,1,0,,0,0,0,0,21.8,25.0,19.2,90.0,0.7,0.6000000000000001,19.5,2022,6,5
2022-06-26,453.1115740000001,453.1115740000001,453.1115740000001,0,0,2022,6,25,6,1,0,,0,0,0,0,21.8,25.0,19.2,90.0,0.7000000000000001,5.4,19.8,2022,6,6
2022-06-27,532.3059989999999,532.3059989999999,532.3059989999999,0,0,2022,6,26,0,0,1,,0,0,0,0,21.5,24.8,18.6,92.0,2.2,6.5,19.3,2022,6,0
2022-06-28,517.3293510000001,517.3293510000001,517.3293510000001,0,0,2022,6,26,1,0,1,,0,0,0,0,21.5,25.0,17.6,93.0,0.4,0.3,19.0,2022,6,1
2022-06-29,540.494536,540.494536,540.494536,0,0,2022,6,26,2,0,1,,0,0,0,0,22.0,25.5,18.7,92.0,1.1,0.0,19.6,2022,6,2
2022-06-30,513.141085,513.141085,513.141085,0,0,2022,6,26,3,0,1,,0,0,0,0,22.0,23.5,19.3,94.0,0.6,0.0,19.5,2022,6,3
2022-07-01,528.444241,528.444241,528.444241,0,0,2022,7,26,4,0,1,,0,0,0,0,22.1,24.8,18.4,91.0,0.1,0.0,21.3,2022,7,4
2022-07-02,523.712902,523.712902,523.712902,0,0,2022,7,26,5,1,0,,0,0,0,0,22.2,24.6,18.0,91.0,0.1,0.0,22.0,2022,7,5
2022-07-03,493.32946,493.32946,493.32946,0,0,2022,7,26,6,1,0,,0,0,0,0,22.2,25.1,18.6,91.0,0.0,0.9,21.8,2022,7,6
2022-07-04,547.395293,547.395293,547.395293,0,0,2022,7,27,0,0,1,,0,0,0,0,22.1,24.0,18.4,92.0,2.6,0.1,22.1,2022,7,0
2022-07-05,547.3843390000001,547.3843390000001,547.3843390000001,0,0,2022,7,27,1,0,1,,0,0,0,0,22.5,24.9,19.6,92.0,0.0,0.4,22.0,2022,7,1
2022-07-06,559.442848,559.442848,559.442848,0,0,2022,7,27,2,0,1,,0,0,0,0,22.7,25.0,20.1,94.0,0.0,1.5,22.3,2022,7,2
2022-07-07,548.4849009999999,548.4849009999999,548.4849009999999,0,0,2022,7,27,3,0,1,,0,0,0,0,23.2,25.5,20.2,91.0,0.0,0.2,22.6,2022,7,3
2022-07-08,527.169556,527.169556,527.169556,0,0,2022,7,27,4,0,1,,0,0,0,0,22.5,25.2,20.0,90.0,1.2,1.8,23.0,2022,7,4
2022-07-09,554.996005,554.996005,554.996005,0,0,2022,7,27,5,1,0,,0,0,0,0,22.6,25.6,20.8,88.0,0.3,4.0,23.4,2022,7,5
2022-07-10,478.268906,478.268906,478.268906,0,0,2022,7,27,6,1,0,,0,0,0,0,22.7,25.3,20.2,91.0,0.1,0.0,23.2,2022,7,6
2022-07-11,533.79854,533.79854,533.79854,0,0,2022,7,28,0,0,1,,0,0,0,0,21.7,23.9,19.2,94.0,1.3000000000000005,0.2,22.8,2022,7,0
2022-07-12,547.985472,547.985472,547.985472,0,0,2022,7,28,1,0,1,,0,0,0,0,22.1,25.0,18.6,93.0,0.8,7.1000000000000005,22.3,2022,7,1
2022-07-13,554.01931,554.01931,554.01931,0,0,2022,7,28,2,0,1,,0,0,0,0,23.0,26.0,18.8,90.0,0.4,9.6,22.3,2022,7,2
2022-07-14,537.5661080000001,537.5661080000001,537.5661080000001,0,0,2022,7,28,3,0,1,,0,0,0,0,21.8,25.3,18.6,94.0,0.4,0.2,22.8,2022,7,3
2022-07-15,482.246195,482.246195,482.246195,0,0,2022,7,28,4,0,1,,0,0,0,0,22.4,25.6,19.5,94.0,0.4,0.7999999999999999,23.0,2022,7,4
2022-07-16,530.190855,530.190855,530.190855,0,0,2022,7,28,5,1,0,,0,0,0,0,22.1,25.7,19.8,96.0,0.4,0.7,23.0,2022,7,5
2022-07-17,484.411165,484.411165,484.411165,0,0,2022,7,28,6,1,0,,0,0,0,0,21.8,25.5,18.9,93.0,0.5,2.7,22.5,2022,7,6
2022-07-18,583.9961880000001,583.9961880000001,583.9961880000001,0,0,2022,7,29,0,0,1,,0,0,0,0,21.6,24.7,18.9,96.0,0.2,0.4,22.0,2022,7,0
2022-07-19,499.025769,499.025769,499.025769,0,0,2022,7,29,1,0,1,,0,0,0,0,21.7,25.4,18.5,94.0,1.0,1.6,22.1,2022,7,1
2022-07-20,522.1418769999999,522.1418769999999,522.1418769999999,0,0,2022,7,29,2,0,1,,0,0,0,0,21.7,24.1,18.1,91.0,0.5,0.0,22.6,2022,7,2
2022-07-21,535.3136220000001,535.3136220000001,535.3136220000001,0,0,2022,7,29,3,0,1,,0,0,0,0,21.8,24.0,18.0,95.0,0.3,1.2,22.3,2022,7,3
2022-07-22,534.3771469999999,534.3771469999999,534.3771469999999,0,0,2022,7,29,4,0,1,,0,0,0,0,21.6,24.4,18.0,93.0,0.3,0.1,22.1,2022,7,4
2022-07-23,532.850034,532.850034,532.850034,0,0,2022,7,29,5,1,0,,0,0,0,0,21.9,24.8,18.1,95.0,0.1,6.199999999999999,22.0,2022,7,5
2022-07-24,502.758863,502.758863,502.758863,0,0,2022,7,29,6,1,0,,0,0,0,0,21.6,24.5,18.3,94.0,0.3,3.0,22.2,2022,7,6
2022-07-25,547.1477359999999,547.1477359999999,547.1477359999999,0,0,2022,7,30,0,0,1,,0,0,0,0,21.4,23.4,18.0,91.0,0.3,1.0,22.4,2022,7,0
2022-07-26,532.511336,532.511336,532.511336,0,0,2022,7,30,1,0,1,,0,0,0,0,21.4,23.7,18.5,93.0,0.9,0.2,22.1,2022,7,1
2022-07-27,549.380123,549.380123,549.380123,0,0,2022,7,30,2,0,1,,0,0,0,0,22.0,24.4,19.5,91.0,0.2,2.9,22.4,2022,7,2
2022-07-28,1235.9991189999998,1235.9991189999998,1235.9991189999998,0,0,2022,7,30,3,0,1,,0,0,0,0,21.7,25.0,18.7,94.0,0.7,2.4,22.6,2022,7,3
2022-07-29,513.723175,513.723175,513.723175,0,0,2022,7,30,4,0,1,,0,0,0,0,21.5,25.0,19.0,95.0,1.9,2.6,22.5,2022,7,4
2022-07-30,522.6679399999999,522.6679399999999,522.6679399999999,0,0,2022,7,30,5,1,0,,0,0,0,0,21.8,24.7,19.5,90.0,0.3,0.3,22.8,2022,7,5
2022-07-31,490.3206090000001,490.3206090000001,490.3206090000001,0,0,2022,7,30,6,1,0,,0,0,0,0,21.9,25.1,19.2,95.0,0.1,3.5,22.6,2022,7,6
2022-08-01,534.880337,534.880337,534.880337,0,0,2022,8,31,0,0,1,,0,0,0,0,22.1,27.2,19.0,94.0,2.5,1.5,22.5,2022,8,0
2022-08-02,558.140933,558.140933,558.140933,0,0,2022,8,31,1,0,1,,0,0,0,0,22.4,24.9,19.4,92.0,0.4,4.4,23.0,2022,8,1
2022-08-03,538.07803,538.07803,538.07803,0,0,2022,8,31,2,0,1,,0,0,0,0,22.3,25.1,19.8,92.0,0.0,3.0,23.4,2022,8,2
2022-08-04,656.8576459999999,656.8576459999999,656.8576459999999,0,0,2022,8,31,3,0,1,,0,0,0,0,22.4,25.3,19.4,94.0,0.0,5.199999999999999,23.5,2022,8,3
2022-08-05,557.642983,557.642983,557.642983,0,0,2022,8,31,4,0,1,,0,0,0,0,22.2,25.1,19.2,93.0,0.0,3.8,23.2,2022,8,4
2022-08-06,538.949856,538.949856,538.949856,0,0,2022,8,31,5,1,0,,0,0,0,0,22.5,25.6,18.8,90.0,0.0,2.6,23.0,2022,8,5
2022-08-07,489.782484,489.782484,489.782484,0,0,2022,8,31,6,1,0,,0,0,0,0,22.6,25.1,19.2,93.0,0.0,2.3000000000000003,22.8,2022,8,6
2022-08-08,567.612725,567.612725,567.612725,0,0,2022,8,32,0,0,1,,0,0,0,0,22.2,28.1,18.5,94.0,0.3,1.2,22.5,2022,8,0
2022-08-09,558.912364,558.912364,558.912364,0,0,2022,8,32,1,0,1,,0,1,0,0,21.7,24.8,17.8,94.0,0.0,3.8,22.9,2022,8,1
2022-08-10,705.771285,705.771285,705.771285,0,0,2022,8,32,2,0,0,Declaration of Independence of Quito,1,0,0,0,21.7,24.8,18.6,94.0,0.0,2.0,22.6,2022,8,2
2022-08-11,581.8143490000001,581.8143490000001,581.8143490000001,0,0,2022,8,32,3,0,1,,0,1,1,0,21.9,24.5,18.6,95.0,0.3,3.4000000000000004,23.4,2022,8,3
2022-08-12,529.74046,529.74046,529.74046,0,0,2022,8,32,4,0,0,Declaration of Independence of Quito (observed),1,0,0,1,21.3,24.5,17.5,92.0,1.8000000000000005,0.0,23.1,2022,8,4
2022-08-13,555.6717580000001,555.6717580000001,555.6717580000001,0,0,2022,8,32,5,1,0,,0,0,1,0,21.5,24.3,18.1,92.0,4.1000000000000005,0.0,22.8,2022,8,5
2022-08-14,513.5731870000001,513.5731870000001,513.5731870000001,0,0,2022,8,32,6,1,0,,0,0,0,0,21.6,24.6,18.0,91.0,4.4,3.2,22.9,2022,8,6
2022-08-15,557.8672770000001,557.8672770000001,557.8672770000001,0,0,2022,8,33,0,0,1,,0,0,0,0,21.3,23.9,18.6,95.0,3.9,0.0,23.0,2022,8,0
2022-08-16,566.719283,566.719283,566.719283,0,0,2022,8,33,1,0,1,,0,0,0,0,21.3,24.5,17.6,93.0,0.7,0.0,22.6,2022,8,1
2022-08-17,559.5215190000001,559.5215190000001,559.5215190000001,0,0,2022,8,33,2,0,1,,0,0,0,0,21.7,24.6,19.4,96.0,0.4,1.0,22.8,2022,8,2
2022-08-18,558.9133540000001,558.9133540000001,558.9133540000001,0,0,2022,8,33,3,0,1,,0,0,0,0,21.3,23.5,18.9,96.0,4.7,0.0,22.8,2022,8,3
2022-08-19,657.5781939999999,657.5781939999999,657.5781939999999,0,0,2022,8,33,4,0,1,,0,0,0,0,21.2,22.5,18.0,97.0,0.0,0.6,22.0,2022,8,4
2022-08-20,557.7658670000001,557.7658670000001,557.7658670000001,0,0,2022,8,33,5,1,0,,0,0,0,0,21.3,23.7,18.2,97.0,0.6,7.2,22.0,2022,8,5
2022-08-21,491.132847,491.132847,491.132847,0,0,2022,8,33,6,1,0,,0,0,0,0,20.9,23.7,17.8,96.0,0.2,5.2,22.0,2022,8,6
2022-08-22,565.9690509999999,565.9690509999999,565.9690509999999,0,0,2022,8,34,0,0,1,,0,0,0,0,20.5,21.8,17.8,98.0,0.8,0.1,22.0,2022,8,0
2022-08-23,529.163489,529.163489,529.163489,0,0,2022,8,34,1,0,1,,0,0,0,0,20.2,23.8,17.5,96.0,0.7,1.9,22.0,2022,8,1
2022-08-24,547.9351039999999,547.9351039999999,547.9351039999999,0,0,2022,8,34,2,0,1,,0,0,0,0,20.4,22.5,17.6,94.0,0.3,0.4,21.8,2022,8,2
2022-08-25,541.770667,541.770667,541.770667,0,0,2022,8,34,3,0,1,,0,0,0,0,21.3,23.1,18.0,90.0,0.0,0.0,21.6,2022,8,3
2022-08-26,543.1854049999998,543.1854049999998,543.1854049999998,0,0,2022,8,34,4,0,1,,0,0,0,0,20.4,22.6,17.6,94.0,0.8999999999999999,0.5,21.9,2022,8,4
2022-08-27,518.683383,518.683383,518.683383,0,0,2022,8,34,5,1,0,,0,0,0,0,20.5,22.4,16.8,93.0,0.3,0.3,21.3,2022,8,5
2022-08-28,492.14857200000006,492.14857200000006,492.14857200000006,0,0,2022,8,34,6,1,0,,0,0,0,0,20.9,22.9,16.9,92.0,0.1,0.0,21.6,2022,8,6
2022-08-29,520.932272,520.932272,520.932272,0,0,2022,8,35,0,0,1,,0,0,0,0,20.3,22.3,17.8,96.0,0.0,0.0,21.6,2022,8,0
2022-08-30,553.6618800000001,553.6618800000001,553.6618800000001,0,0,2022,8,35,1,0,1,,0,0,0,0,21.4,24.2,18.3,94.0,0.0,1.5,21.8,2022,8,1
2022-08-31,538.249009,538.249009,538.249009,0,0,2022,8,35,2,0,1,,0,0,0,0,21.6,24.0,19.8,93.0,0.1,0.0,21.6,2022,8,2
2022-09-01,528.696323,528.696323,528.696323,0,0,2022,9,35,3,0,1,,0,0,0,0,21.1,24.1,19.5,95.0,1.5000000000000002,2.2,22.1,2022,9,3
2022-09-02,492.6118919999999,492.6118919999999,492.6118919999999,0,0,2022,9,35,4,0,1,,0,0,0,0,21.1,24.0,19.0,94.0,2.9,0.0,22.0,2022,9,4
2022-09-03,529.055439,529.055439,529.055439,0,0,2022,9,35,5,1,0,,0,0,0,0,21.1,23.8,18.6,94.0,0.4,0.0,22.0,2022,9,5
2022-09-04,455.294339,455.294339,455.294339,0,0,2022,9,35,6,1,0,,0,0,0,0,21.6,23.9,18.9,96.0,0.1,3.9,21.8,2022,9,6
2022-09-05,525.7865939999999,525.7865939999999,525.7865939999999,0,0,2022,9,36,0,0,1,,0,0,0,0,21.2,23.8,18.0,94.0,1.2,0.5,22.1,2022,9,0
2022-09-06,555.950463,555.950463,555.950463,0,0,2022,9,36,1,0,1,,0,0,0,0,21.7,23.5,19.3,93.0,0.6,0.0,22.4,2022,9,1
2022-09-07,515.554999,515.554999,515.554999,0,0,2022,9,36,2,0,1,,0,0,0,0,19.9,22.3,18.6,94.0,3.3000000000000003,0.0,22.2,2022,9,2
2022-09-08,519.551327,519.551327,519.551327,0,0,2022,9,36,3,0,1,,0,0,0,0,20.6,22.5,18.0,92.0,0.0,0.0,22.6,2022,9,3
2022-09-09,650.821972,650.821972,650.821972,0,0,2022,9,36,4,0,1,,0,0,0,0,20.6,22.3,18.6,94.0,0.0,0.6,22.5,2022,9,4
2022-09-10,505.538977,505.538977,505.538977,0,0,2022,9,36,5,1,0,,0,0,0,0,20.4,22.1,17.6,93.0,0.2,0.0,22.2,2022,9,5
2022-09-11,482.569475,482.569475,482.569475,0,0,2022,9,36,6,1,0,,0,0,0,0,20.4,22.5,17.2,94.0,0.0,1.6999999999999995,22.0,2022,9,6
2022-09-12,527.7798130000001,527.7798130000001,527.7798130000001,0,0,2022,9,37,0,0,1,,0,0,0,0,20.0,22.0,16.5,92.0,0.1,1.1,22.0,2022,9,0
2022-09-13,583.2201100000001,583.2201100000001,583.2201100000001,0,0,2022,9,37,1,0,1,,0,0,0,0,20.0,22.1,16.0,92.0,0.8999999999999999,3.2,21.8,2022,9,1
2022-09-14,563.89824,563.89824,563.89824,0,0,2022,9,37,2,0,1,,0,0,0,0,19.7,22.0,16.3,93.0,0.8,0.8999999999999999,21.9,2022,9,2
2022-09-15,540.869099,540.869099,540.869099,0,0,2022,9,37,3,0,1,,0,0,0,0,19.9,22.5,16.5,91.0,0.3,0.0,21.6,2022,9,3
2022-09-16,524.910955,524.910955,524.910955,0,0,2022,9,37,4,0,1,,0,0,0,0,20.3,22.6,16.8,91.0,0.0,9.6,21.3,2022,9,4
2022-09-17,509.7000699999999,509.7000699999999,509.7000699999999,0,0,2022,9,37,5,1,0,,0,0,0,0,20.2,22.5,16.2,90.0,0.0,2.1,21.2,2022,9,5
2022-09-18,551.089902,551.089902,551.089902,0,0,2022,9,37,6,1,0,,0,0,0,0,20.1,22.2,16.0,91.0,0.0,0.0,21.2,2022,9,6
2022-09-19,569.038969,569.038969,569.038969,0,0,2022,9,38,0,0,1,,0,0,0,0,20.3,23.4,16.5,91.0,0.0,0.2,21.5,2022,9,0
2022-09-20,563.6755739999999,563.6755739999999,563.6755739999999,0,0,2022,9,38,1,0,1,,0,0,0,0,19.8,24.1,16.9,92.0,0.6000000000000001,2.0,21.8,2022,9,1
2022-09-21,559.2414380000001,559.2414380000001,559.2414380000001,0,0,2022,9,38,2,0,1,,0,0,0,0,21.2,24.0,17.8,91.0,0.0,0.0,22.0,2022,9,2
2022-09-22,524.5018610000001,524.5018610000001,524.5018610000001,0,0,2022,9,38,3,0,1,,0,0,0,0,21.6,23.8,17.8,93.0,0.0,0.0,22.2,2022,9,3
2022-09-23,525.944389,525.944389,525.944389,0,0,2022,9,38,4,0,1,,0,0,0,0,21.1,23.5,17.5,93.0,0.6,2.3,22.0,2022,9,4
2022-09-24,526.186013,526.186013,526.186013,0,0,2022,9,38,5,1,0,,0,0,0,0,21.3,23.8,17.2,92.0,1.4,0.2,22.1,2022,9,5
2022-09-25,484.679778,484.679778,484.679778,0,0,2022,9,38,6,1,0,,0,0,0,0,21.5,23.9,16.8,93.0,2.1,3.5,22.4,2022,9,6
2022-09-26,496.53672,496.53672,496.53672,0,0,2022,9,39,0,0,1,,0,0,0,0,20.3,22.7,17.0,95.0,1.8,5.8,22.5,2022,9,0
2022-09-27,508.24568299999993,508.24568299999993,508.24568299999993,0,0,2022,9,39,1,0,1,,0,0,0,0,20.9,22.8,16.6,93.0,1.5,8.1,21.6,2022,9,1
2022-09-28,505.449506,505.449506,505.449506,0,0,2022,9,39,2,0,1,,0,0,0,0,20.6,22.6,16.3,93.0,0.3,0.1,21.3,2022,9,2
2022-09-29,523.1438420000001,523.1438420000001,523.1438420000001,0,0,2022,9,39,3,0,1,,0,0,0,0,20.7,22.9,16.8,92.0,0.0,2.0,21.5,2022,9,3
2022-09-30,522.78211,522.78211,522.78211,0,0,2022,9,39,4,0,1,,0,0,0,0,20.4,22.5,16.2,94.0,0.4,2.1,21.3,2022,9,4
2022-10-01,526.822488,526.822488,526.822488,0,0,2022,10,39,5,1,0,,0,0,0,0,19.6,22.3,16.2,95.0,0.7,2.3,20.0,2022,10,5
2022-10-02,502.858742,502.858742,502.858742,0,0,2022,10,39,6,1,0,,0,0,0,0,19.9,23.6,16.8,98.0,0.6,5.3,20.0,2022,10,6
2022-10-03,550.928625,550.928625,550.928625,0,0,2022,10,40,0,0,1,,0,0,0,0,19.6,23.5,16.3,97.0,1.1,2.5,19.3,2022,10,0
2022-10-04,493.7587,493.7587,493.7587,0,0,2022,10,40,1,0,1,,0,0,0,0,19.7,23.6,16.6,97.0,0.2,1.6000000000000003,19.2,2022,10,1
2022-10-05,956.419367,956.419367,956.419367,0,0,2022,10,40,2,0,1,,0,0,0,0,19.5,23.2,17.0,98.0,0.6,1.4,19.9,2022,10,2
2022-10-06,695.8716939999999,695.8716939999999,695.8716939999999,0,0,2022,10,40,3,0,1,,0,0,0,0,19.8,23.0,17.2,97.0,1.0,2.4,20.0,2022,10,3
2022-10-07,521.3048939999999,521.3048939999999,521.3048939999999,0,0,2022,10,40,4,0,1,,0,0,0,0,19.9,23.0,17.2,97.0,0.5,0.6,20.0,2022,10,4
2022-10-08,480.3915419999999,480.3915419999999,480.3915419999999,0,0,2022,10,40,5,1,0,,0,1,0,0,19.6,21.8,17.6,97.0,0.7,0.4,20.1,2022,10,5
2022-10-09,470.96293,470.96293,470.96293,0,0,2022,10,40,6,1,0,Independence of Guayaquil,1,1,0,0,19.6,21.9,17.8,97.0,0.0,0.0,20.2,2022,10,6
2022-10-10,549.249042,549.249042,549.249042,0,0,2022,10,41,0,0,0,Independence of Guayaquil (observed),1,0,1,1,20.0,22.6,17.6,98.0,0.0,0.2,20.2,2022,10,0
2022-10-11,548.2662290000001,548.2662290000001,548.2662290000001,0,0,2022,10,41,1,0,1,,0,0,1,0,20.7,22.6,17.5,92.0,0.0,0.4,20.3,2022,10,1
2022-10-12,524.584062,524.584062,524.584062,0,0,2022,10,41,2,0,1,,0,0,0,0,21.0,23.9,17.1,93.0,0.0,0.0,20.1,2022,10,2
2022-10-13,538.093558,538.093558,538.093558,0,0,2022,10,41,3,0,1,,0,0,0,0,20.5,23.8,17.5,94.0,1.5,2.5,20.5,2022,10,3
2022-10-14,519.644423,519.644423,519.644423,0,0,2022,10,41,4,0,1,,0,0,0,0,20.6,24.0,17.2,93.0,1.2000000000000002,5.1,20.2,2022,10,4
2022-10-15,523.1391,523.1391,523.1391,0,0,2022,10,41,5,1,0,,0,0,0,0,21.0,23.5,17.0,93.0,0.9,0.0,20.5,2022,10,5
2022-10-16,460.480602,460.480602,460.480602,0,0,2022,10,41,6,1,0,,0,0,0,0,21.3,23.2,17.2,93.0,0.3,0.3,20.3,2022,10,6
2022-10-17,543.361836,543.361836,543.361836,0,0,2022,10,42,0,0,1,,0,0,0,0,20.5,22.2,17.0,93.0,0.2,0.0,20.6,2022,10,0
2022-10-18,571.4874140000001,571.4874140000001,571.4874140000001,0,0,2022,10,42,1,0,1,,0,0,0,0,21.8,24.5,17.6,91.0,0.0,7.2,20.4,2022,10,1
2022-10-19,558.0890310000001,558.0890310000001,558.0890310000001,0,0,2022,10,42,2,0,1,,0,0,0,0,21.9,23.6,17.2,91.0,0.0,3.3000000000000003,20.2,2022,10,2
2022-10-20,552.532014,552.532014,552.532014,0,0,2022,10,42,3,0,1,,0,0,0,0,21.7,24.8,17.9,92.0,0.0,5.1000000000000005,20.6,2022,10,3
2022-10-21,540.338,540.338,540.338,0,0,2022,10,42,4,0,1,,0,0,0,0,21.6,23.9,18.4,95.0,0.0,2.0,20.8,2022,10,4
2022-10-22,520.620866,520.620866,520.620866,0,0,2022,10,42,5,1,0,,0,0,0,0,21.6,24.0,18.0,92.0,0.8,3.2,20.5,2022,10,5
2022-10-23,471.7991369999999,471.7991369999999,471.7991369999999,0,0,2022,10,42,6,1,0,,0,0,0,0,22.2,24.3,18.6,94.0,1.5,0.0,20.9,2022,10,6
2022-10-24,531.463891,531.463891,531.463891,0,0,2022,10,43,0,0,1,,0,0,0,0,21.5,24.0,17.5,92.0,0.0,0.1,20.9,2022,10,0
2022-10-25,546.9279610000001,546.9279610000001,546.9279610000001,0,0,2022,10,43,1,0,1,,0,0,0,0,21.0,23.6,17.8,94.0,0.4,2.6000000000000005,20.5,2022,10,1
2022-10-26,532.607112,532.607112,532.607112,0,0,2022,10,43,2,0,1,,0,0,0,0,20.2,22.2,17.9,94.0,1.7999999999999998,0.0,21.2,2022,10,2
2022-10-27,550.047109,550.047109,550.047109,0,0,2022,10,43,3,0,1,,0,0,0,0,20.6,23.0,16.5,92.0,2.1,2.9000000000000004,20.0,2022,10,3
2022-10-28,503.9041719999999,503.9041719999999,503.9041719999999,0,0,2022,10,43,4,0,1,,0,0,0,0,19.9,22.5,17.8,96.0,0.0,2.4,21.0,2022,10,4
2022-10-29,517.5838259999999,517.5838259999999,517.5838259999999,0,0,2022,10,43,5,1,0,,0,0,0,0,20.1,22.8,17.5,93.0,0.0,2.9,21.3,2022,10,5
2022-10-30,461.39181900000005,461.39181900000005,461.39181900000005,0,0,2022,10,43,6,1,0,,0,0,0,0,20.3,23.0,17.2,94.0,1.1,3.0,21.5,2022,10,6
2022-10-31,515.6590239999999,515.6590239999999,515.6590239999999,0,0,2022,10,44,0,0,1,,0,0,0,0,19.8,22.5,17.6,94.0,1.5,0.5,21.3,2022,10,0
2022-11-01,555.901303,555.901303,555.901303,0,0,2022,11,44,1,0,1,,0,1,0,0,20.3,23.4,17.2,95.0,0.0,4.4,20.3,2022,11,1
2022-11-02,654.877999,654.877999,654.877999,0,0,2022,11,44,2,0,0,All Souls' Day,1,1,0,0,20.1,21.7,17.8,96.0,0.0,0.1,20.5,2022,11,2
2022-11-03,547.083282,547.083282,547.083282,0,0,2022,11,44,3,0,0,Independence of Cuenca,1,1,1,0,20.0,21.9,17.5,95.0,0.3,0.3,20.3,2022,11,3
2022-11-04,527.1874479999999,527.1874479999999,527.1874479999999,0,0,2022,11,44,4,0,0,All Souls' Day (observed),1,0,1,1,19.6,21.8,17.1,94.0,0.1,0.0,20.2,2022,11,4
2022-11-05,664.733311,664.733311,664.733311,0,0,2022,11,44,5,1,0,,0,0,1,0,20.4,23.1,17.0,94.0,0.1,3.5,20.6,2022,11,5
2022-11-06,505.194126,505.194126,505.194126,0,0,2022,11,44,6,1,0,,0,0,0,0,21.4,23.9,18.0,94.0,0.0,3.6,20.5,2022,11,6
2022-11-07,574.3091249999999,574.3091249999999,574.3091249999999,0,0,2022,11,45,0,0,1,,0,0,0,0,21.6,23.8,19.2,92.0,0.0,4.0,20.5,2022,11,0
2022-11-08,551.621182,551.621182,551.621182,0,0,2022,11,45,1,0,1,,0,0,0,0,21.3,24.2,18.6,92.0,0.0,3.5,20.7,2022,11,1
2022-11-09,584.5692789999999,584.5692789999999,584.5692789999999,0,0,2022,11,45,2,0,1,,0,0,0,0,21.4,24.0,17.2,94.0,0.0,9.0,20.9,2022,11,2
2022-11-10,553.7950180000001,553.7950180000001,553.7950180000001,0,0,2022,11,45,3,0,1,,0,0,0,0,21.9,25.0,17.9,93.0,0.0,6.800000000000001,20.7,2022,11,3
2022-11-11,552.100678,552.100678,552.100678,0,0,2022,11,45,4,0,1,,0,0,0,0,21.7,23.8,18.6,94.0,0.0,5.2,20.9,2022,11,4
2022-11-12,547.665355,547.665355,547.665355,0,0,2022,11,45,5,1,0,,0,0,0,0,22.0,25.0,18.9,94.0,0.0,5.1,21.2,2022,11,5
